DATAFLOW,LAST UPDATE,freq,age,agedef,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,1992,56985,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,1993,61282,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,1994,65548,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,1995,43303,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,1996,47510,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,1997,46273,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,1998,45889,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,1999,64873,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2000,56601,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2001,56077,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2002,41756,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2003,48706,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2004,49910,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2005,53931,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2006,58407,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2007,51113,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2008,80947,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2009,80597,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2010,78771,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2011,82461,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2012,106216,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2013,125735,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2014,136328,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2015,146955,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2016,157065,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2017,155110,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2018,156960,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2019,179505,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2020,159884,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,IT,2021,158312,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LI,2008,490,b
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LI,2009,455,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LI,2010,428,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LI,2011,467,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LI,2012,439,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LI,2013,497,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LI,2014,476,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LI,2015,468,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LI,2016,522,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LI,2017,426,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LI,2018,484,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LI,2019,446,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LI,2020,432,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LI,2021,516,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,1990,23592,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,1991,22503,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,1992,31972,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,1993,26840,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,1994,25859,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,1995,25688,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,1996,26394,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,1997,24957,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,1998,24828,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,1999,23418,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2000,21816,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2001,27841,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2002,16719,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2003,26283,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2004,37691,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2005,57885,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2006,32390,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2007,30383,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2008,25750,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2009,38500,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2010,83157,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2011,53863,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2012,41100,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2013,38818,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2014,36621,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2015,44533,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2016,50333,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2017,47925,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2018,32206,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2019,29273,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2020,23103,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LT,2021,25205,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,1990,6339,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,1991,6740,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,1992,6440,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,1993,5826,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,1994,6141,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,1995,5715,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,1996,6355,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,1997,6591,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,1998,7574,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,1999,8075,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2000,8121,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2001,8824,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2002,9452,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2003,7746,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2004,8480,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2005,8287,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2006,9001,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2007,10674,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2008,10058,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2009,9168,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2010,9302,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2011,9264,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2012,10442,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2013,10750,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2014,11283,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2015,12644,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2016,13442,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2017,13831,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2018,13985,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2019,15593,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2020,14870,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LU,2021,15959,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,1991,29729,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,1992,59673,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,1993,36447,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,1994,25869,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,1995,16512,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,1996,12828,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,1997,12333,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,1998,8874,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,1999,5898,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2000,22911,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2001,24539,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2002,15837,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2003,15647,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2004,20167,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2005,17643,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2006,17019,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2007,15463,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2008,27045,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2009,38208,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2010,39651,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2011,30311,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2012,25163,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2013,22561,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2014,19017,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2015,20119,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2016,20574,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2017,17724,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2018,15814,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2019,14583,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2020,11990,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,LV,2021,12975,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,ME,2020,28,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MK,2008,751,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MK,2009,792,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MK,2010,1007,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MK,2011,1290,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MK,2012,1415,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MK,2013,1041,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MK,2014,839,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MK,2015,1016,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MK,2016,630,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MK,2017,424,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MK,2018,377,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MK,2020,1082,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MK,2021,1412,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MT,2006,3835,e
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MT,2007,3730,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MT,2008,3719,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MT,2009,3868,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MT,2010,4201,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MT,2011,3806,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MT,2012,4005,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MT,2013,4778,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MT,2014,5108,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MT,2015,7095,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MT,2016,8303,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MT,2017,7020,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MT,2018,9342,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MT,2019,7998,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MT,2020,12679,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,MT,2021,13509,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,1990,57344,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,1991,57328,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,1992,58834,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,1993,59222,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,1994,53579,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,1995,63321,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,1996,65325,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,1997,62220,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,1998,60441,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,1999,59023,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2000,61201,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2001,63318,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2002,66728,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2003,68885,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2004,75049,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2005,83399,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2006,91028,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2007,91287,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2008,90067,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2009,92825,b
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2010,95970,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2011,104201,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2012,110431,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2013,112625,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2014,112900,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2015,112330,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2016,111477,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2017,108231,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2018,109635,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2019,107906,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2020,102502,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NL,2021,110342,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,1990,23784,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,1991,18238,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,1992,16801,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,1993,18903,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,1994,19475,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,1995,19311,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,1997,21257,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,1998,22881,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,1999,22842,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2000,26854,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2001,26309,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2002,22948,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2003,24672,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2004,23271,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2005,21709,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2006,22053,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2007,22122,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2008,12976,b
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2009,17072,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2010,25835,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2011,20349,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2012,22693,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2013,26523,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2014,29308,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2015,29173,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2016,34694,
ESTAT:MIGR_EMI2(1.0),21/09/23 23:00:00,A,TOTAL,COMPLET,NR,T,NO,2017,31963,
