DATAFLOW,LAST UPDATE,freq,currency,estruct,ecase,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,UK,2018,34278.53,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,UK,2019,35782.77,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2000,26934.48,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2001,28537.22,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2002,27907.19,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2003,24109.63,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2004,22336.92,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2005,22909.51,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2006,23705.76,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2007,23068.07,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2008,22339.29,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2009,24080.76,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2010,25970.44,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2011,25726.07,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2012,28377.81,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2013,27376.96,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2014,28056.90,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2015,34159.70,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2016,34810.06,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2017,34916.19,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2018,35528.34,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2019,38469.36,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2020,41031.87,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2021,40787.20,
ESTAT:EARN_NT_NET(1.0),14/04/23 11:00:00,A,EUR,NET,P1_NCH_AW100,US,2022,46337.35,
